TEC ID,TEC Expiry,Contract Description,Unit ID,Action Notice No.,Loadout Date,Loadout Location,Backload Date,Backload Sheet No.,Description,Size,SWL,Remarks,Status,Cert Validity,Days Offshore,Category,Type,TEC Group,Cert 1 Type,Cert 1 ID,Cert 1 Inspection Date,Cert 1 Expiry Date,Cert 2 Type,Cert 2 ID,Cert 2 Inspection Date,Cert 2 Expiry Date,Cert 3 Type,Cert 3 ID,Cert 3 Inspection Date,Cert 3 Expiry Date
EOG-03008,45528,N01.017 - Oxygen Gas C/W Cylinder,4398,GUC-02/08/23,19-Sep-23,GuC,,,OXYGEN GAS CYLINDER,N/A,N/A,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03009,45528,N01.017 - Oxygen Gas C/W Cylinder,4039,GUC-02/08/23,19-Sep-23,GuC,,,OXYGEN GAS CYLINDER,N/A,N/A,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03010,45528,N01.017 - Oxygen Gas C/W Cylinder,4136,GUC-02/08/23,19-Sep-23,GuC,,,OXYGEN GAS CYLINDER,N/A,N/A,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03011,45528,N01.017 - Oxygen Gas C/W Cylinder,4070,GUC-02/08/23,19-Sep-23,GuC,,,OXYGEN GAS CYLINDER,N/A,N/A,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03012,45528,N01.017 - Oxygen Gas C/W Cylinder,4025,GUC-02/08/23,19-Sep-23,GuC,,,OXYGEN GAS CYLINDER,N/A,N/A,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03013,45528,N01.017 - Oxygen Gas C/W Cylinder,4096,GUC-02/08/23,19-Sep-23,GuC,,,OXYGEN GAS CYLINDER,N/A,N/A,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03014,45528,N01.017 - Oxygen Gas C/W Cylinder,4127,GUC-02/08/23,19-Sep-23,GuC,,,OXYGEN GAS CYLINDER,N/A,N/A,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03015,45528,N01.017 - Oxygen Gas C/W Cylinder,4029,GUC-02/08/23,19-Sep-23,GuC,,,OXYGEN GAS CYLINDER,N/A,N/A,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03016,45528,N01.017 - Oxygen Gas C/W Cylinder,4138,GUC-02/08/23,19-Sep-23,GuC,,,OXYGEN GAS CYLINDER,N/A,N/A,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03017,45528,N01.017 - Oxygen Gas C/W Cylinder,4083,GUC-02/08/23,19-Sep-23,GuC,,,OXYGEN GAS CYLINDER,N/A,N/A,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03018,45528,N01.017 - Oxygen Gas C/W Cylinder,4416,GUC-02/08/23,19-Sep-23,GuC,,,OXYGEN GAS CYLINDER,N/A,N/A,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03019,45528,N01.017 - Oxygen Gas C/W Cylinder,4147,GUC-02/08/23,19-Sep-23,GuC,,,OXYGEN GAS CYLINDER,N/A,N/A,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03020,45528,N01.017 - Oxygen Gas C/W Cylinder,4178,GUC-02/08/23,19-Sep-23,GuC,,,OXYGEN GAS CYLINDER,N/A,N/A,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03021,45528,N01.017 - Oxygen Gas C/W Cylinder,4530,GUC-02/08/23,19-Sep-23,GuC,,,OXYGEN GAS CYLINDER,N/A,N/A,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-02313,45305,B05.030 - Pneumatic Impact Wrench,EOG-PW-14/18,TUA-001/07/23,18-Jul-23,TuA,,,"PNEUMATIC IMPACT WRENCH - 1"" DRIVE","1"" DRIVE",,,,Non-Expiring,378,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02314,45305,B05.030 - Pneumatic Impact Wrench,EOG-PW-31/18,TUA-001/07/23,18-Jul-23,TuA,,,"PNEUMATIC IMPACT WRENCH - 1"" DRIVE","1"" DRIVE",,,,Non-Expiring,378,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02315,45305,B05.030 - Pneumatic Impact Wrench,EOG-PW-22/19,TUA-001/07/23,18-Jul-23,TuA,,,"PNEUMATIC IMPACT WRENCH - 1"" DRIVE","1"" DRIVE",,,,Non-Expiring,378,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02316,45305,B05.030 - Pneumatic Impact Wrench,EOG-2022-11-PW-100,TUA-001/07/23,18-Jul-23,TuA,,,"PNEUMATIC IMPACT WRENCH - 1"" DRIVE","1"" DRIVE",,,,Non-Expiring,378,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02317,45305,B05.030 - Pneumatic Impact Wrench,EOG-2022-11-PW-77,TUA-001/07/23,18-Jul-23,TuA,,,"PNEUMATIC IMPACT WRENCH - 1"" DRIVE","1"" DRIVE",,,,Non-Expiring,378,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02321,45301,B01.026 - Pneumatic Jig Saw,EOG-2022-11-PJS-184,TUB-001/06/23,14-Jul-23,TuB,,,PNEUMATIC JIG SAW,,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02322,45301,B01.026 - Pneumatic Jig Saw,EOG-2022-11-PJS-64/19,TUB-001/06/23,14-Jul-23,TuB,,,PNEUMATIC JIG SAW,,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02329,45301,B01.026 - Pneumatic Jig Saw,EOG-PJS-196,TUA-002/06/23,14-Jul-23,TuA,,,PNEUMATIC JIG SAW,,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02330,,B11.232 - Hydraulic Pump Pack (Hydraulic Torque),,TUA-001/07/23,14-Jul-23,TuA,,,HYDRAULIC PUMP PACK (HYDRAULIC TORQUE),,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02331,,B11.232 - Hydraulic Pump Pack (Hydraulic Torque),,TUA-001/07/23,14-Jul-23,TuA,,,HYDRAULIC PUMP PACK (HYDRAULIC TORQUE),,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02332,,B11.232 - Hydraulic Pump Pack (Hydraulic Torque),,TUA-001/07/23,14-Jul-23,TuA,,,"LPR FOR BOLT SIZE 1 3/8"" (55MM)",,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02333,,B11.232 - Hydraulic Pump Pack (Hydraulic Torque),,TUA-001/07/23,14-Jul-23,TuA,,,"LPR FOR BOLT SIZE 1 3/8"" (55MM)",,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02334,,B11.232 - Hydraulic Pump Pack (Hydraulic Torque),,TUA-001/07/23,14-Jul-23,TuA,,,"LPR FOR BOLT SIZE 2"" (80MM)",,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02335,,B11.232 - Hydraulic Pump Pack (Hydraulic Torque),,TUA-001/07/23,14-Jul-23,TuA,,,"LPR FOR BOLT SIZE 2"" (80MM)",,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02336,,B11.232 - Hydraulic Pump Pack (Hydraulic Torque),,TUA-001/07/23,14-Jul-23,TuA,,,"LPR FOR BOLT SIZE 2 1/2"" (98MM)",,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02337,,B11.232 - Hydraulic Pump Pack (Hydraulic Torque),,TUA-001/07/23,14-Jul-23,TuA,,,"LPR FOR BOLT SIZE 2 1/2"" (98MM)",,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02338,,B11.232 - Hydraulic Pump Pack (Hydraulic Torque),,TUA-001/07/23,14-Jul-23,TuA,,,"LPR FOR BOLT SIZE 2 3/4"" (110MM)",,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02339,,B11.232 - Hydraulic Pump Pack (Hydraulic Torque),,TUA-001/07/23,14-Jul-23,TuA,,,"LPR FOR BOLT SIZE 2 3/4"" (110MM)",,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02340,,B11.232 - Hydraulic Pump Pack (Hydraulic Torque),,TUA-001/07/23,14-Jul-23,TuA,,,"LPR FOR BOLT SIZE 3 1/2"" (135MM)",,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02341,,B11.232 - Hydraulic Pump Pack (Hydraulic Torque),,TUA-001/07/23,14-Jul-23,TuA,,,"LPR FOR BOLT SIZE 3 1/2"" (135MM)",,,,,Non-Expiring,382,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03053,45539,N01.017 - Oxygen Gas C/W Cylinder,4260,GUDP-002/09/23,28-Sep-23,GuDP,,,OXYGEN GAS CYLINDER,,,,,< 8 weeks,306,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03054,45539,N01.017 - Oxygen Gas C/W Cylinder,4479,GUDP-002/09/23,28-Sep-23,GuDP,,,OXYGEN GAS CYLINDER,,,,,< 8 weeks,306,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03055,45539,N01.017 - Oxygen Gas C/W Cylinder,4431,GUDP-002/09/23,28-Sep-23,GuDP,,,OXYGEN GAS CYLINDER,,,,,< 8 weeks,306,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03057,45539,N01.017 - Oxygen Gas C/W Cylinder,4499,GUDP-002/09/23,28-Sep-23,GuDP,,,OXYGEN GAS CYLINDER,,,,,< 8 weeks,306,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03059,45539,N01.017 - Oxygen Gas C/W Cylinder,4476,GUDP-002/09/23,28-Sep-23,GuDP,,,OXYGEN GAS CYLINDER,,,,,< 8 weeks,306,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03060,45539,N01.017 - Oxygen Gas C/W Cylinder,4085,GUDP-002/09/23,28-Sep-23,GuDP,,,OXYGEN GAS CYLINDER,,,,,< 8 weeks,306,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03133,45562,N01.017 - Oxygen Gas C/W Cylinder,4244,PAA-02/08/23,09-Oct-23,PaA,,,OXYGEN GAS CYLINDER,,,,,< 12 weeks,295,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-02364,45770,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 19044896,TEA 002/04/2024,16-Jun-24,TeA,,,CHAIN BLOCK - 1.5 TON,,,,,Valid,44,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-03134,45562,N01.017 - Oxygen Gas C/W Cylinder,4160,PAA-02/08/23,09-Oct-23,PaA,,,OXYGEN GAS CYLINDER,,,,,< 12 weeks,295,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03135,45562,N01.017 - Oxygen Gas C/W Cylinder,4447,PAA-02/08/23,09-Oct-23,PaA,,,OXYGEN GAS CYLINDER,,,,,< 12 weeks,295,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03136,45562,N01.017 - Oxygen Gas C/W Cylinder,4170,PAA-02/08/23,09-Oct-23,PaA,,,OXYGEN GAS CYLINDER,,,,,< 12 weeks,295,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03137,45562,N01.017 - Oxygen Gas C/W Cylinder,4103,PAA-02/08/23,09-Oct-23,PaA,,,OXYGEN GAS CYLINDER,,,,,< 12 weeks,295,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-02370,45495,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 180855029,GUA 01/03/24,21-Mar-24,GuA,,,CHAIN BLOCK - 1.5 TON,,,,,Expired,131,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-03138,45562,N01.017 - Oxygen Gas C/W Cylinder,4129,PAA-02/08/23,09-Oct-23,PaA,,,OXYGEN GAS CYLINDER,,,,,< 12 weeks,295,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-02372,45318,B01.002 - Pneumatic Drill,EOG-2022-11-PDR-154,,31-Jul-23,GuA,,,PNEUMATIC DRILL,,,,,Non-Expiring,365,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02373,45318,B01.002 - Pneumatic Drill,EOG-2022-11-PDR-156,,31-Jul-23,GuA,,,PNEUMATIC DRILL,,,,,Non-Expiring,365,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-03139,45562,N01.017 - Oxygen Gas C/W Cylinder,4567,PAA-02/08/23,09-Oct-23,PaA,,,OXYGEN GAS CYLINDER,,,,,< 12 weeks,295,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03140,45562,N01.017 - Oxygen Gas C/W Cylinder,4437,PAA-02/08/23,09-Oct-23,PaA,,,OXYGEN GAS CYLINDER,,,,,< 12 weeks,295,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03005,45528,N01.017 - Oxygen Gas C/W Cylinder,BR 8035,GUC-02/08/23,19-Sep-23,GuC,,,GAS CYLINDER RACK - OXYGEN - 16 BTL,,TBC,,,< 4 weeks,315,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-03022,45528,N01.014 - Acetylene Gas C/W Cylinder,BR 8148,GUC-02/08/23,19-Sep-23,GuC,15-Jul-24,,GAS CYLINDER RACK - ACETYLENE - 8 BTL,,TBC,,,< 4 weeks,301,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-02400,45318,B01.026 - Pneumatic Jig Saw,EOG-PJS-07/18,,13-Jul-23,GuA,,,PNEUMATIC JIG SAW,,,,,Non-Expiring,383,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02401,45318,B01.026 - Pneumatic Jig Saw,EOG-PJS-153/20,,13-Jul-23,GuA,,,PNEUMATIC JIG SAW,,,,,Non-Expiring,383,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02402,45480,B02.002 - Electrode Oven – 250 kg,,,13-Jul-23,GuA,,,ELECTRODE OVEN,250 KG,,,,Non-Expiring,383,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02408,45452,B03.001 - Isolation Tester,EOG MT 02/20,,26-Jul-23,GuA,,,ISOLATION TESTER (MEGGER),,,,,Non-Expiring,370,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02410,45291,B03.004 - 250/500V Insulation & Continuity Tester,,,01-Jan-23,GuA,,,250/500V Insulation & Continuity Tester,,,,,Non-Expiring,576,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02902,45522,B05.017 - Comealong Honko Level – 1 ½ MT,TS 937389,,24-Aug-23,GuA,,,COMEALONG - 1.5 TON,,1.5 TON,,,< 4 weeks,341,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02903,45522,B05.017 - Comealong Honko Level – 1 ½ MT,TS 937370,,24-Aug-23,GuA,,,COMEALONG - 1.5 TON,,1.5 TON,,,< 4 weeks,341,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02904,45522,B05.017 - Comealong Honko Level – 1 ½ MT,TS 937371,,24-Aug-23,GuA,,,COMEALONG - 1.5 TON,,1.5 TON,,,< 4 weeks,341,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02905,45522,B05.017 - Comealong Honko Level – 1 ½ MT,TS 937372,,24-Aug-23,GuA,,,COMEALONG - 1.5 TON,,1.5 TON,,,< 4 weeks,341,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02906,45522,B05.017 - Comealong Honko Level – 1 ½ MT,TS 9373773,,24-Aug-23,GuA,,,COMEALONG - 1.5 TON,,1.5 TON,,,< 4 weeks,341,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02500,45291,"B11.204 - Bolt Size – 1 ?""",BN 7816,,31-May-23,GuB,,,"Bolt Size – 1-3/8"" ( LPR ) - 55MM",,,,,Non-Expiring,426,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02501,45291,"B11.210 - Bolt Size – 2 ¾""",SN: 29083 (SN: 29089),,31-May-23,GuB,,,"Bolt Size – 2 3/4"" ( LPR ) - 110MM",,,,,Non-Expiring,426,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02502,45318,B05.030 - Pneumatic Impact Wrench,EOG-2022-11-IW-213,45439,31-Jul-23,GuB,,,"PNEUMATIC IMPACT WRENCH - 3/4"" DRIVE","3/4"" DRIVE",,,,Non-Expiring,365,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02899,45527,B05.013 - Chain Blocks – 5 MT,EOG CB 5T TS 940999,,29-Aug-23,GuA,,,CHAIN BLOCK - 5 TON,,5 TON,,,< 4 weeks,336,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02900,45527,B05.013 - Chain Blocks – 5 MT,EOG CHB 1808551572,,29-Mar-23,GuA,,,CHAIN BLOCK - 5 TON,,5 TON,,,< 4 weeks,489,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02513,45318,B05.030 - Pneumatic Impact Wrench,EOG-2023-11-IW-263,45439,31-Jul-23,GuA,,,"PNEUMATIC IMPACT WRENCH - 3/4"" DRIVE","3/4"" DRIVE",,,,Non-Expiring,365,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02514,45318,B05.030 - Pneumatic Impact Wrench,EOG-2023-11-IW-237,,31-Jul-23,GuB,,,"PNEUMATIC IMPACT WRENCH - 3/4"" DRIVE","3/4"" DRIVE",,,,Non-Expiring,365,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02515,45318,B05.030 - Pneumatic Impact Wrench,EOG-2023-11-IW-238,,31-Jul-23,GuA,,,"PNEUMATIC IMPACT WRENCH - 3/4"" DRIVE","3/4"" DRIVE",,,,Non-Expiring,365,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02516,45318,B05.030 - Pneumatic Impact Wrench,EOG-2023-11-IW-239,,31-Jul-23,GuA,,,"PNEUMATIC IMPACT WRENCH - 3/4"" DRIVE","3/4"" DRIVE",,,,Non-Expiring,365,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02518,45318,B05.030 - Pneumatic Impact Wrench,EOG-2023-11-IW-241,,31-Jul-23,GuB,,,"PNEUMATIC IMPACT WRENCH - 3/4"" DRIVE","3/4"" DRIVE",,,,Non-Expiring,365,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02519,45318,B05.030 - Pneumatic Impact Wrench,EOG-2023-11-IW-242,,31-Jul-23,GuA,,,"PNEUMATIC IMPACT WRENCH - 3/4"" DRIVE","3/4"" DRIVE",,,,Non-Expiring,365,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02521,45318,B05.030 - Pneumatic Impact Wrench,EOG-2023-11-IW-250,,31-Jul-23,GuA,,,"PNEUMATIC IMPACT WRENCH - 3/4"" DRIVE","3/4"" DRIVE",,,,Non-Expiring,365,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02522,45318,B05.030 - Pneumatic Impact Wrench,EOG-2023-11-IW-251,,31-Jul-23,GuA,,,"PNEUMATIC IMPACT WRENCH - 3/4"" DRIVE","3/4"" DRIVE",,,,Non-Expiring,365,Chargeable,Non-Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02527,45291,"B11.203 - Bolt Size – 1 ¼""",DM 013,,31-May-23,GuB,,,"Bolt Size – 1 ¼"" ( LPR ) - 50MM",,,,,Non-Expiring,426,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02528,45291,"B11.203 - Bolt Size – 1 ¼""",BQ 3308,,31-May-23,GuA,,,"Bolt Size – 1 ¼"" ( LPR ) - 55MM",,,,,Non-Expiring,426,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02531,45504,B12.001 - Habitat Set 4M X 4M X 2M,OEG 695725,,17-Jul-23,GuA,,,HABITAT SET,,,,,Non-Expiring,379,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02532,45504,B12.001 - Habitat Set 4M X 4M X 2M,OEG 698032,,18-Jul-23,GuA,,,HABITAT SET,,,,,Non-Expiring,378,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02533,45733,B01.011 - Beam Clamp - 3 Ton,EOG BC TS 670209,PAA 02/02/24,21-Mar-24,PaA,,,BEAM CLAMP - 3 TON,,,,,Valid,131,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-00047,45496,B05.012 - Chain Blocks – 3 MT,TS 937354,,24-Aug-23,GuA,,,CHAIN BLOCK - 3 TON,N/A,3 TON,,,Expired,341,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-00062,45496,B05.012 - Chain Blocks – 3 MT,EOG CHB 22030369,,24-Aug-23,GuA,,,CHAIN BLOCK - 3 TON,N/A,3 TON,,,Expired,341,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02551,45319,B01.002 - Pneumatic Drill,EOG-2022-11-PDR-172,,01-Aug-23,TuB,,,PNEUMATIC DRILL,,,,,Non-Expiring,364,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02552,45319,B01.002 - Pneumatic Drill,y,,01-Aug-23,TuB,,,PNEUMATIC DRILL,,,,,Non-Expiring,364,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02553,45319,B01.002 - Pneumatic Drill,EOG 2022 11 PDR 170,,01-Aug-23,TuB,,,PNEUMATIC DRILL,,,,,Non-Expiring,364,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02554,45319,B01.002 - Pneumatic Drill,EOG 2022 11 PDR 169,,01-Aug-23,TuB,,,PNEUMATIC DRILL,,,,,Non-Expiring,364,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02555,45565,B01.002 - Pneumatic Drill,EOG 2022 11 PDR 158,GUA 04/05/24,27-May-24,GuA,,,PNEUMATIC DRILL,,,,,Non-Expiring,64,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02556,45319,B01.002 - Pneumatic Drill,EOG 2022 11 PDR 157,,01-Aug-23,TuB,,,PNEUMATIC DRILL,,,,,Non-Expiring,364,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02557,45565,B01.002 - Pneumatic Drill,EOG-2023-11-PDR-205,GUA 04/05/24,27-May-24,GuA,,,PNEUMATIC DRILL,,,,,Non-Expiring,64,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02562,45314,B01.026 - Pneumatic Jig Saw,EOG 2021 11 191,,27-Jul-23,TuB,,,PNEUMATIC JIG SAW,,,,,Non-Expiring,369,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02566,45313,B01.002 - Pneumatic Drill,EOG-2021-11-PRD-131,,26-Jul-23,GuE,,,PNEUMATIC DRILL,"10mm NS (3/8"")",,,,Non-Expiring,370,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-02567,45308,B01.002 - Pneumatic Drill,EOG 2023 11 PDR 11,,21-Jul-23,GuE,,,PNEUMATIC DRILL,"10mm NS (3/8"")",,,,Non-Expiring,375,Chargeable,Non-Expiring,,,,,,,,,,,,,
EOG-01776,45496,B05.012 - Chain Blocks – 3 MT,TS 937358,,24-Aug-23,GuA,,,CHAIN BLOCK - 3 TON,N/A,3 TON,,,Expired,341,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02708,45733,B01.012 - Beam Clamp - 5 Ton,EOG BC TS 823304,PAA 02/02/24,21-Mar-24,PaA,,,BEAM CLAMP - 3 TON,,,,,Valid,131,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02711,45737,B05.012 - Chain Blocks – 3 MT,EOG BC TL 18090535,GUB 01/03/24,04-Apr-24,GuB,,,CHAIN BLOCK - 3 TON,,,,,Valid,117,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02896,45531,B05.012 - Chain Blocks – 3 MT,TS 937384,,24-Aug-23,GuA,,,CHAIN BLOCK - 3 TON,,3 TON,,,< 8 weeks,341,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02898,45531,B05.012 - Chain Blocks – 3 MT,TS 937368,,24-Aug-23,GuA,,,CHAIN BLOCK - 3 TON,,3 TON,,,< 8 weeks,341,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02418,45733,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 18052667,GUA 01/03/24,21-Mar-24,GuA,,,CHAIN BLOCK - 1.5 TON,,1.5 TON,,,Valid,131,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02887,45522,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 18055027,,24-Aug-23,GuA,,,CHAIN BLOCK - 1.5 TON,,1.5 TON,,,< 4 weeks,341,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02888,45522,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 19044753,,24-Aug-23,GuA,,,CHAIN BLOCK - 1.5 TON,,1.5 TON,,,< 4 weeks,341,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02892,45522,B05.011 - Chain Blocks – 1 ½ MT,TS 824520,,24-Aug-23,GuA,,,CHAIN BLOCK - 1.5 TON,,1.5 TON,,,< 4 weeks,341,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-02893,45538,B05.011 - Chain Blocks – 1 ½ MT,EOG CB 1.5T TS 941602,,09-Sep-23,GuA,,,CHAIN BLOCK - 1.5 TON,,1.5 TON,,,< 8 weeks,325,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-01034,45689,N01.011 - Non-Chargeable Cargo Basket,BSLU 910447-7,,31-May-23,GuE,,,CARGO CONTAINER (LIVING QUARTERS),8ft X 10ft X 8ft,TBC,,,Valid,426,Non-Chargeable,Expiring,Cargo Handling and Lifting,,,,,,,,,,,,
EOG-02780,45755,B05.013 - Chain Blocks – 5 MT,EOG CHB 54475,GUDP 003/03/24,15-Apr-24,GuDP,,,CHAIN BLOCK - 5 TON,,,,,Valid,106,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-03002,44231,N01.011 - Non-Chargeable Cargo Basket,OEGU800151-8,,15-Jun-21,TuB,,,CARGO CONTAINER,8FT X 8FT X 8FT,TBC,,,Expired,1141,Non-Chargeable,Expiring,Cargo Handling and Lifting,,,,,,,,,,,,
